RandomWeird{value=5066177246380389534, times=3, duration='0'}
RandomWeird{value=2545957877619664829, times=2, duration='466'}
RandomWeird{value=4284911535175911889, times=3, duration='0'}
RandomWeird{value=1366035274948144529, times=2, duration='0'}
RandomWeird{value=6472881993351187180, times=3, duration='467'}
RandomWeird{value=3421863884519639599, times=3, duration='466'}
RandomWeird{value=4392407380016951599, times=2, duration='466'}
RandomWeird{value=6190742935535052814, times=2, duration='0'}
RandomWeird{value=8410433561316086715, times=3, duration='467'}
RandomWeird{value=4399226301430482042, times=2, duration='0'}
RandomWeird{value=7693395172259969613, times=7, duration='933'}
RandomWeird{value=2772606605040386910, times=2, duration='467'}
RandomWeird{value=5609993494405838982, times=3, duration='466'}
RandomWeird{value=2749079930567803933, times=2, duration='0'}
RandomWeird{value=4593415899266086722, times=2, duration='0'}
RandomWeird{value=5150667472303265529, times=2, duration='466'}
RandomWeird{value=6376498566962993097, times=3, duration='467'}
RandomWeird{value=2495670521531085478, times=2, duration='0'}
RandomWeird{value=4779272248177929562, times=2, duration='0'}
RandomWeird{value=1545398930632054397, times=3, duration='466'}
RandomWeird{value=3690246403469154398, times=4, duration='467'}
RandomWeird{value=3498615787738033557, times=3, duration='466'}
RandomWeird{value=2152586711584319940, times=2, duration='0'}
RandomWeird{value=1472421309803047242, times=2, duration='0'}
RandomWeird{value=4194138009983859825, times=2, duration='467'}
RandomWeird{value=8109186908759946263, times=3, duration='466'}
RandomWeird{value=8786677400613286753, times=4, duration='0'}
RandomWeird{value=8788028039472954766, times=2, duration='0'}
RandomWeird{value=1027530169682261758, times=2, duration='0'}
RandomWeird{value=4395630488886589524, times=3, duration='467'}
RandomWeird{value=5111182839721051056, times=3, duration='466'}
RandomWeird{value=8153257124987046097, times=6, duration='467'}
RandomWeird{value=3171294874256777452, times=2, duration='466'}
RandomWeird{value=7406987645589554722, times=2, duration='467'}
RandomWeird{value=3183125565549267099, times=2, duration='0'}
RandomWeird{value=4994643102994123606, times=2, duration='0'}
RandomWeird{value=4884157139536051274, times=4, duration='467'}
RandomWeird{value=7037444287383008659, times=2, duration='0'}
RandomWeird{value=6207544368998139130, times=2, duration='0'}
RandomWeird{value=5762601113294281368, times=2, duration='467'}
RandomWeird{value=7623120872487591467, times=2, duration='0'}
RandomWeird{value=5504738599201249564, times=4, duration='467'}
RandomWeird{value=3058410538149828423, times=8, duration='933'}
RandomWeird{value=7993335072196570160, times=4, duration='933'}
RandomWeird{value=6437715140983118312, times=2, duration='0'}
RandomWeird{value=3622067644607261290, times=2, duration='466'}
RandomWeird{value=6117696399052410301, times=2, duration='466'}
RandomWeird{value=2565854572271316735, times=2, duration='466'}
RandomWeird{value=6885208535454463883, times=3, duration='467'}
RandomWeird{value=7286828765746008679, times=5, duration='467'}
RandomWeird{value=4565084855032665583, times=2, duration='466'}
RandomWeird{value=1279628655851693694, times=2, duration='467'}
RandomWeird{value=6971208846442180641, times=2, duration='466'}
RandomWeird{value=8965971720618280108, times=3, duration='467'}
RandomWeird{value=9203473559702920882, times=2, duration='0'}
RandomWeird{value=4737323320219000145, times=3, duration='0'}
RandomWeird{value=6729702085403965916, times=2, duration='467'}
RandomWeird{value=4342499084992487510, times=3, duration='466'}
RandomWeird{value=7472157182548233616, times=2, duration='467'}
RandomWeird{value=4828408660674713254, times=2, duration='0'}
RandomWeird{value=5303280208262814285, times=3, duration='467'}
RandomWeird{value=3482437858231892137, times=3, duration='0'}
RandomWeird{value=4137784043948455311, times=3, duration='467'}
RandomWeird{value=7095027869334329608, times=3, duration='466'}
RandomWeird{value=8596520841763857982, times=2, duration='0'}
RandomWeird{value=2952180533580221057, times=4, duration='466'}
RandomWeird{value=5259273335927576756, times=4, duration='466'}
RandomWeird{value=7418791039418048624, times=6, duration='467'}
RandomWeird{value=2931186825160727242, times=4, duration='467'}
RandomWeird{value=4754565066451923800, times=3, duration='467'}
RandomWeird{value=8900623636444436687, times=3, duration='466'}
RandomWeird{value=3799284754621359670, times=3, duration='467'}
RandomWeird{value=2064124891056682705, times=4, duration='467'}
RandomWeird{value=5122468365142551806, times=2, duration='0'}
RandomWeird{value=3377804089972338076, times=3, duration='0'}
RandomWeird{value=1061376127645625519, times=4, duration='0'}
RandomWeird{value=6669708222178474687, times=2, duration='467'}
RandomWeird{value=7688616485720525354, times=3, duration='467'}
RandomWeird{value=6273645382698459583, times=2, duration='467'}
RandomWeird{value=3615754986559279897, times=2, duration='467'}
RandomWeird{value=3818798154528455049, times=2, duration='0'}
RandomWeird{value=8400102555499106534, times=3, duration='0'}
RandomWeird{value=3230578548062272700, times=2, duration='0'}
RandomWeird{value=6239755208660698498, times=4, duration='467'}
RandomWeird{value=6525232864513756477, times=2, duration='467'}
RandomWeird{value=4354406328620969892, times=2, duration='0'}
RandomWeird{value=1075538024385926670, times=10, duration='1399'}
RandomWeird{value=8327307080726601520, times=2, duration='0'}
RandomWeird{value=1868499889630602504, times=3, duration='0'}
RandomWeird{value=7373139744343365014, times=4, duration='467'}
RandomWeird{value=3985375243415329349, times=7, duration='933'}
RandomWeird{value=6236968709314184135, times=5, duration='466'}
RandomWeird{value=2642734315092794336, times=2, duration='467'}
RandomWeird{value=9083355699944307344, times=3, duration='0'}
RandomWeird{value=1466037459343349217, times=2, duration='467'}
RandomWeird{value=8261394745909551439, times=6, duration='933'}
RandomWeird{value=5633327139257819965, times=9, duration='933'}
RandomWeird{value=6687211476365629322, times=2, duration='466'}
RandomWeird{value=3142741521457380983, times=4, duration='466'}
RandomWeird{value=7673550709640269810, times=2, duration='0'}
RandomWeird{value=1987720747972242631, times=2, duration='466'}
RandomWeird{value=6925171701014904212, times=5, duration='467'}
RandomWeird{value=5061947223470910575, times=2, duration='0'}
RandomWeird{value=2402393788823595315, times=2, duration='0'}
RandomWeird{value=3149316143843386705, times=5, duration='467'}
RandomWeird{value=1816818636442940006, times=10, duration='933'}
RandomWeird{value=7619869544258896320, times=2, duration='0'}
RandomWeird{value=3197822085888487459, times=5, duration='467'}
RandomWeird{value=6874630302270902361, times=2, duration='0'}
RandomWeird{value=8643025720345340788, times=2, duration='467'}
RandomWeird{value=5348820386451682727, times=2, duration='466'}
RandomWeird{value=9151613309389424917, times=3, duration='467'}
RandomWeird{value=2333470201824310081, times=7, duration='466'}
RandomWeird{value=4070967129204143353, times=6, duration='466'}
RandomWeird{value=3975099257311105271, times=10, duration='933'}
RandomWeird{value=9142586348627127235, times=3, duration='0'}
RandomWeird{value=7951166747033491283, times=4, duration='0'}
RandomWeird{value=9059763447562216578, times=4, duration='466'}
RandomWeird{value=2703961178479731827, times=3, duration='467'}
RandomWeird{value=2882774467599243545, times=9, duration='933'}
RandomWeird{value=4338683599075587770, times=4, duration='467'}
RandomWeird{value=5669774013527962530, times=2, duration='0'}
RandomWeird{value=4056112643007232598, times=2, duration='466'}
RandomWeird{value=6569632175704527206, times=3, duration='466'}
RandomWeird{value=4388900362163688240, times=2, duration='467'}
RandomWeird{value=5990880381480786142, times=3, duration='0'}
RandomWeird{value=1705481150116395901, times=3, duration='467'}
RandomWeird{value=6431400034384889736, times=6, duration='467'}
RandomWeird{value=6088679811792479044, times=3, duration='466'}
RandomWeird{value=7587022050312171883, times=4, duration='466'}
RandomWeird{value=7919214542009604726, times=2, duration='0'}
RandomWeird{value=6202059579142315845, times=2, duration='0'}
RandomWeird{value=6012034496952972815, times=2, duration='466'}
RandomWeird{value=4921583382414616806, times=2, duration='0'}
RandomWeird{value=3917217471787202324, times=2, duration='0'}
RandomWeird{value=7740368778053244873, times=3, duration='466'}
RandomWeird{value=2189829275271595425, times=2, duration='467'}
RandomWeird{value=4298489602341900567, times=2, duration='0'}
RandomWeird{value=4045909374637031754, times=2, duration='0'}
RandomWeird{value=8869664808341241597, times=4, duration='466'}
RandomWeird{value=3574115429826807644, times=5, duration='466'}
RandomWeird{value=8698964282223654259, times=2, duration='467'}
RandomWeird{value=3185275912147005592, times=4, duration='0'}
RandomWeird{value=1744171395114136020, times=5, duration='467'}
RandomWeird{value=5718059431441039767, times=2, duration='466'}
RandomWeird{value=5288265986070946484, times=6, duration='933'}
RandomWeird{value=7628041079875448926, times=3, duration='466'}
RandomWeird{value=3765280103926580461, times=2, duration='0'}
RandomWeird{value=7101050751863644282, times=2, duration='467'}
RandomWeird{value=6446786392948196980, times=3, duration='466'}
RandomWeird{value=8813298638098087037, times=4, duration='466'}
RandomWeird{value=8005155045039469925, times=3, duration='0'}
RandomWeird{value=8295603578814334049, times=5, duration='933'}
RandomWeird{value=4978787665735072001, times=2, duration='0'}
RandomWeird{value=5112713660538586031, times=3, duration='0'}
RandomWeird{value=4161132814936725351, times=2, duration='467'}
RandomWeird{value=8135940922402727259, times=7, duration='933'}
RandomWeird{value=8796738000546352972, times=4, duration='466'}
RandomWeird{value=9006153115073418193, times=3, duration='0'}
RandomWeird{value=3180435311987923212, times=12, duration='1400'}
RandomWeird{value=2430249237619055867, times=2, duration='467'}
RandomWeird{value=4847272114813983886, times=3, duration='0'}
RandomWeird{value=8933428577579104337, times=2, duration='466'}
RandomWeird{value=7283692131817228139, times=3, duration='467'}
RandomWeird{value=7568200196243882719, times=2, duration='0'}
RandomWeird{value=6709739671294614069, times=3, duration='467'}
RandomWeird{value=5275474677831998774, times=2, duration='466'}
RandomWeird{value=1256050366149785501, times=3, duration='467'}
RandomWeird{value=1763881359928989292, times=5, duration='467'}
RandomWeird{value=7789613544359379438, times=2, duration='0'}
RandomWeird{value=6536029093487506384, times=3, duration='466'}
RandomWeird{value=2939650482340414850, times=4, duration='466'}
RandomWeird{value=8071793005111145341, times=2, duration='466'}
RandomWeird{value=5763394425991299303, times=2, duration='0'}
RandomWeird{value=7519855569618625409, times=3, duration='466'}
RandomWeird{value=3310595089121822662, times=3, duration='466'}
RandomWeird{value=3452146306136258360, times=2, duration='0'}
RandomWeird{value=4316159525659956706, times=3, duration='0'}
RandomWeird{value=2473534840268569100, times=4, duration='466'}
RandomWeird{value=1620811889824837383, times=2, duration='466'}
RandomWeird{value=3823372415577270146, times=4, duration='0'}
RandomWeird{value=2718306132748178608, times=2, duration='466'}
RandomWeird{value=2548690492941830386, times=2, duration='0'}
RandomWeird{value=2590706444772737456, times=3, duration='467'}
RandomWeird{value=5668931088818001971, times=4, duration='466'}
RandomWeird{value=7822603157993185523, times=2, duration='0'}
RandomWeird{value=3326429941798742983, times=5, duration='467'}
RandomWeird{value=6956939445772454970, times=3, duration='0'}
RandomWeird{value=5288948073507133150, times=2, duration='466'}
RandomWeird{value=5977981771687042313, times=6, duration='466'}
RandomWeird{value=3796015266707155250, times=2, duration='0'}
RandomWeird{value=5910673015348573943, times=3, duration='466'}
RandomWeird{value=9156888317548324800, times=3, duration='466'}
RandomWeird{value=3005140406642721754, times=2, duration='0'}
RandomWeird{value=4531565477000819229, times=2, duration='0'}
RandomWeird{value=3724137037576356464, times=4, duration='466'}
RandomWeird{value=2664771758609649659, times=2, duration='467'}
RandomWeird{value=7960246440801841273, times=2, duration='466'}
RandomWeird{value=3777991084193341179, times=3, duration='467'}
RandomWeird{value=2824720669445602522, times=3, duration='467'}
RandomWeird{value=1477184785068128455, times=2, duration='467'}
RandomWeird{value=2021981563928865267, times=10, duration='933'}
RandomWeird{value=2836710606175610083, times=4, duration='467'}
